city,locality,h3index,poiCode,val_trans
Mumbai,Dahisar East,89608b45453ffff,400068,9.498720894321533
Mumbai,Dahisar East,89608b45463ffff,400068,9.652651924773501
Mumbai,Dahisar East,89608b45487ffff,400068,9.498720894321533
Mumbai,Dahisar East,89608b45473ffff,400068,9.498720894321533
Mumbai,Dahisar East,89608b4542bffff,400068,9.699604103269458
Mumbai,Dahisar East,89608b455c3ffff,400068,9.711526513832649
Mumbai,Dahisar East,89608b45447ffff,400068,9.642315112290328
Mumbai,Dahisar East,89608b454cfffff,400068,9.498720894321533
Mumbai,Dahisar East,89608b45403ffff,400068,9.680572393654394
Mumbai,Dahisar East,89608b455cbffff,400068,10.341004638388076
Mumbai,Dahisar East,89608b450d7ffff,400068,9.6571180968384
Mumbai,Dahisar East,89608b4548fffff,400068,9.498720894321533
Mumbai,Dahisar East,89608b45413ffff,400068,9.647574934234232
Mumbai,Dahisar East,89608b4540bffff,400068,9.676182362945545
Mumbai,Dahisar East,89608b4542fffff,400068,9.679942296867194
Mumbai,Dahisar East,89608b4508bffff,400068,9.635526983649825
Mumbai,Dahisar East,89608b454c7ffff,400068,9.498720894321533
Mumbai,Dahisar East,89608b454b3ffff,400068,9.651744564000996
Mumbai,Dahisar East,89608b45477ffff,400068,9.745166856723136
Mumbai,Dahisar East,89608b4546fffff,400068,9.85753404251353
Mumbai,Dahisar East,89608b4541bffff,400068,9.498720894321533
Mumbai,Dahisar East,89608b454afffff,400068,9.769170304909455
Mumbai,Dahisar East,89608b454a3ffff,400068,9.66911639912949
Mumbai,Dahisar East,89608b4735bffff,400068,9.498720894321533
Mumbai,Dahisar East,89608b454abffff,400068,9.707960131175545
Mumbai,Dahisar East,89608b45097ffff,400068,9.668914056574634
Mumbai,Dahisar East,89608b450d3ffff,400068,9.68322838312899
Mumbai,Dahisar East,89608b45407ffff,400068,9.672758239680512
Mumbai,Dahisar East,89608b4509bffff,400068,9.675881372006591
Mumbai,Dahisar East,89608b4734bffff,400068,9.66751265232468
Mumbai,Dahisar West,89608b451cbffff,400068,9.747492122517915
Mumbai,Dahisar West,89608b45147ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b4500fffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b4555bffff,400068,9.764831175272507
Mumbai,Dahisar West,89608b4510bffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b450a3ffff,400068,10.55145183096174
Mumbai,Dahisar West,89608b451d3ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b45027ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b450b3ffff,400068,9.814617400141099
Mumbai,Dahisar West,89608b451cfffff,400068,9.7434767513143
Mumbai,Dahisar West,89608b4554bffff,400068,9.947666271882314
Mumbai,Dahisar West,89608b451dbffff,400068,9.632952150184789
Mumbai,Dahisar West,89608b45023ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b450a7ffff,400068,9.665699227920369
Mumbai,Dahisar West,89608b45033ffff,400068,9.651495099108052
Mumbai,Dahisar West,89608b45087ffff,400068,9.659005158045348
Mumbai,Dahisar West,89608b45553ffff,400068,9.757975338489533
Mumbai,Dahisar West,89608b45037ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b451c7ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b45007ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b4554fffff,400068,9.875647465398043
Mumbai,Dahisar West,89608b4515bffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b4511bffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b450afffff,400068,9.715857446796702
Mumbai,Dahisar West,89608b450b7ffff,400068,11.264024512770268
Mumbai,Dahisar West,89608b4503bffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b45143ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b4508fffff,400068,10.198003844727706
Mumbai,Dahisar West,89608b45003ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b45013ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b45017ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b45157ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b4500bffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b451c3ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b4502bffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b45153ffff,400068,9.498720894321533
Mumbai,Dahisar West,89608b450abffff,400068,9.755567388438012
Mumbai,Dahisar West,89608b450bbffff,400068,11.232723852360303
Mumbai,Dahisar West,89608b45077ffff,400068,9.498720894321533
Mumbai,Pali Hills,89608b0868bffff,400052,11.964669188310094
Mumbai,Pali Hills,89608b086cfffff,400052,12.025983239719624
Mumbai,Pali Hills,89608b086c7ffff,400052,12.174980986582018
Mumbai,Pali Hills,89608b086c3ffff,400052,12.407883208574852
Mumbai,Pali Hills,89608b0861bffff,400052,11.970788133141966
Mumbai,Pali Hills,89608b086d7ffff,400052,12.027806359547743
Mumbai,Khar West,89608b0b3afffff,400052,11.015831499691085
Mumbai,Khar West,89608b0b3a3ffff,400052,11.699635807937955
Mumbai,Khar West,89608b0b387ffff,400052,11.829986566739596
Mumbai,Khar West,89608b0b143ffff,400052,10.851385681641464
Mumbai,Khar West,89608b0b16bffff,400052,11.701461721891363
Mumbai,Khar West,89608b0b3bbffff,400052,11.892149741686788
Mumbai,Khar West,89608b0b3b3ffff,400052,12.030320804417428
Mumbai,Khar West,89608b0b14fffff,400052,12.194988113882623
Mumbai,Khar West,89608b0b14bffff,400052,11.767467791896978
Mumbai,Khar West,89608b0b17bffff,400052,11.712535898133442
Mumbai,Khar West,89608b0b3a7ffff,400052,12.144175293248919
Mumbai,Khar West,89608b0b3b7ffff,400052,12.24044837698948
Mumbai,Khar West,89608b086dbffff,400052,11.383497861644901
Mumbai,Khar West,89608b086cbffff,400052,12.010854342928422
Mumbai,Byculla,89608b18ab7ffff,400010,8.526609966136194
Mumbai,Byculla,89608b18b93ffff,400010,8.526609966136194
Mumbai,Byculla,89608b1886bffff,400010,8.526609966136194
Mumbai,Byculla,89608b18867ffff,400010,8.526609966136194
Mumbai,Byculla,89608b18863ffff,400010,8.526609966136194
Mumbai,Byculla,89608b18b87ffff,400010,10.385375373762068
Mumbai,Byculla,89608b18bd7ffff,400010,8.526609966136194
Mumbai,Byculla,89608b1882fffff,400010,9.124989947809418
Mumbai,Byculla,89608b18b83ffff,400010,9.219840560046206
Mumbai,Byculla,89608b18877ffff,400010,8.526609966136194
Mumbai,Byculla,89608b18b97ffff,400010,9.395889358465965
Mumbai,Byculla,89608b1886fffff,400010,8.526609966136194
Mumbai,Byculla,89608b18bd3ffff,400010,8.526609966136194
Mumbai,Byculla,89608b18b9bffff,400010,8.526609966136194
Mumbai,Byculla,89608b18b8fffff,400010,9.063321726783727
Mumbai,Sewari,89608b18aa3ffff,400010,8.526609966136194
Mumbai,Sewari,89608b18aa7ffff,400010,8.526609966136194
Mumbai,Sewari,89608b18b8bffff,400010,8.526609966136194
Mumbai,Sewari,89608b18ab3ffff,400010,8.526609966136194
Mumbai,Mazagaon,89608b18833ffff,400010,8.526609966136194
Mumbai,Mazagaon,89608b18823ffff,400010,8.526609966136194
Mumbai,Mazagaon,89608b1883bffff,400010,8.526609966136194
Mumbai,Mazagaon,89608b1882bffff,400010,8.738775431439247
Mumbai,Mazagaon,89608b1894bffff,400010,9.20242698409619
Mumbai,Mazagaon,89608b189dbffff,400010,8.526609966136194
Mumbai,Mazagaon,89608b18827ffff,400010,9.49583074359151
Mumbai,Mazagaon,89608b1895bffff,400010,9.21173307473983
Mumbai,Mazagaon,89608b18bb3ffff,400010,9.587960264540776
Mumbai,Mazagaon,89608b18837ffff,400010,8.526609966136194
Mumbai,Byculla,89608b18b0fffff,400012,10.500871818734849
Mumbai,Byculla,89608b18b7bffff,400012,9.977102088167458
Mumbai,Byculla,89608b18b0bffff,400012,10.277293003657183
Mumbai,Dadar East,89608b0a473ffff,400012,10.245385045349284
Mumbai,Dadar East,89608b0a447ffff,400012,9.977102088167458
Mumbai,Chinchpokli,89608b18b63ffff,400012,10.939483213586653
Mumbai,Chinchpokli,89608b18b3bffff,400012,10.846661207725845
Mumbai,Chinchpokli,89608b18b77ffff,400012,10.717635343199245
Mumbai,Jacob Circle,89608b18b67ffff,400012,9.977102088167458
Mumbai,Lower Parel,89608b0a42fffff,400012,11.79398942634104
Mumbai,Lower Parel,89608b18b6fffff,400012,9.977102088167458
Mumbai,Lower Parel,89608b0a5cbffff,400012,12.015210622793054
Mumbai,Lower Parel,89608b0a427ffff,400012,12.015210622793054
Mumbai,Parel,89608b0a4abffff,400012,11.330045596137706
Mumbai,Parel,89608b0a083ffff,400012,11.51673530126868
Mumbai,Parel,89608b0a407ffff,400012,10.904557404654804
Mumbai,Parel,89608b0a41bffff,400012,10.610770506493937
Mumbai,Parel,89608b0a4b3ffff,400012,10.7403479185284
Mumbai,Parel,89608b0a40bffff,400012,9.977102088167458
Mumbai,Parel,89608b0a403ffff,400012,9.977102088167458
Mumbai,Parel,89608b18b6bffff,400012,10.880677019700432
Mumbai,Parel,89608b0a4b7ffff,400012,10.20876912511736
Mumbai,Parel,89608b0a467ffff,400012,10.066539314559002
Mumbai,Parel,89608b0a42bffff,400012,9.977102088167458
Mumbai,Parel,89608b0a4a7ffff,400012,9.977102088167458
Mumbai,Parel,89608b0a413ffff,400012,10.687519631603877
Mumbai,Parel,89608b0a423ffff,400012,9.977102088167458
Mumbai,Parel,89608b0a5d3ffff,400012,10.450794937596037
Mumbai,Parel,89608b0a093ffff,400012,10.838925034248065
Mumbai,Parel,89608b0a487ffff,400012,11.10904508927715
Mumbai,Parel,89608b0a4afffff,400012,9.977102088167458
Mumbai,Parel,89608b0a417ffff,400012,10.621003064833182
Mumbai,Parel,89608b18b4fffff,400012,10.307604013156933
Mumbai,Parel,89608b0a4a3ffff,400012,10.097009290065278
Mumbai,Parel,89608b0a433ffff,400012,10.43791195457174
Mumbai,Parel,89608b0a43bffff,400012,10.118984266716732
Mumbai,Parel,89608b0a48fffff,400012,10.263233591552115
Mumbai,Parel,89608b0a437ffff,400012,9.977102088167458
Mumbai,Parel,89608b0a4bbffff,400012,11.263559020517645
Mumbai,Parel,89608b0a40fffff,400012,10.35943481196234
Mumbai,Parel,89608b0a5dbffff,400012,10.93297303247816
Mumbai,Parel,89608b0a477ffff,400012,11.123266642485838
Mumbai,Byculla,89608b18b13ffff,400027,9.305077229724498
Mumbai,Byculla,89608b18babffff,400027,10.20397315124322
Mumbai,Byculla,89608b18bbbffff,400027,8.826796042154243
Mumbai,Byculla,89608b18b03ffff,400027,9.832356203845617
Mumbai,Byculla,89608b18b07ffff,400027,8.826796042154243
Mumbai,Byculla,89608b18b17ffff,400027,9.5463238247353
Mumbai,Chinchpokli,89608b18b33ffff,400027,8.826796042154243
Mumbai,Jacob Circle,89608b18bafffff,400027,10.414469828329358
Mumbai,Mazagaon,89608b18ba3ffff,400027,8.826796042154243
Mumbai,Byculla,89608b18b1bffff,400033,8.218977025515578
Mumbai,Byculla,89608b18b73ffff,400033,9.22712685464086
Mumbai,Byculla,89608b18b57ffff,400033,8.218977025515578
Mumbai,Byculla,89608b18b47ffff,400033,8.595276610096523
Mumbai,Sewari,89608b18bc7ffff,400033,8.218977025515578
Mumbai,Sewari,89608b18a27ffff,400033,8.218977025515578
Mumbai,Sewari,89608b18bcfffff,400033,8.218977025515578
Mumbai,Sewari,89608b18b5bffff,400033,9.003723352488668
Mumbai,Sewari,89608b18b53ffff,400033,8.218977025515578
Mumbai,Sewari,89608b18a2fffff,400033,8.218977025515578
Mumbai,Parel,89608b0a497ffff,400033,8.827816971581095
Mumbai,Parel,89608b0a493ffff,400033,10.360261876219056
Mumbai,Parel,89608b18b43ffff,400033,8.716117758404241
Mumbai,Parel,89608b18b4bffff,400033,8.853872915473367
Mumbai,Prabhadevi,89608b0a0cfffff,400028,13.53668363981017
Mumbai,Prabhadevi,89608b0a057ffff,400028,13.506520657105622
Mumbai,Dadar East,89608b0a6a7ffff,400028,9.760186915660485
Mumbai,Dadar West,89608b0a0dbffff,400028,10.011939360099392
Mumbai,Dadar West,89608b0a60fffff,400028,10.392017704506364
Mumbai,Dadar West,89608b0a46fffff,400028,9.760186915660485
Mumbai,Dadar West,89608b0a0d3ffff,400028,9.760186915660485
Mumbai,Dadar West,89608b0a0c3ffff,400028,12.713743016191035
Mumbai,Dadar West,89608b0a633ffff,400028,10.226480644008149
Mumbai,Dadar West,89608b0a623ffff,400028,10.293791470964702
Mumbai,Dadar West,89608b0a043ffff,400028,12.614539364934467
Mumbai,Dadar West,89608b0a0d7ffff,400028,12.629245653132378
Mumbai,Dadar West,89608b0a63bffff,400028,10.52034180884404
Mumbai,Dadar West,89608b0a62bffff,400028,11.112891513295795
Mumbai,Dadar West,89608b0a293ffff,400028,10.336994683625603
Mumbai,Dadar West,89608b0a09bffff,400028,11.376561696615635
Mumbai,Dadar West,89608b0a05bffff,400028,10.154738416009282
Mumbai,Dadar West,89608b0a6afffff,400028,9.760186915660485
Mumbai,Dadar West,89608b0a053ffff,400028,12.636144514378566
Mumbai,Dadar West,89608b0a637ffff,400028,10.506526527255163
Mumbai,Dadar West,89608b0a62fffff,400028,11.214498863640493
Mumbai,Dadar West,89608b0a0cbffff,400028,12.724573503508546
Mumbai,Dadar West,89608b0a627ffff,400028,10.980210105880747
Mumbai,Prabhadevi,89608b0a007ffff,400025,12.645871260987576
Mumbai,Prabhadevi,89608b0a00fffff,400025,12.782127476511839
Mumbai,Prabhadevi,89608b0a08fffff,400025,12.653667533590733
Mumbai,Prabhadevi,89608b0a0c7ffff,400025,13.531824067804578
Mumbai,Prabhadevi,89608b0a01bffff,400025,14.142210074786808
Mumbai,Prabhadevi,89608b0a017ffff,400025,12.696291391839797
Mumbai,Prabhadevi,89608b0a08bffff,400025,12.818697104487255
Mumbai,Prabhadevi,89608b0a003ffff,400025,13.565556452496075
Mumbai,Prabhadevi,89608b0a013ffff,400025,13.546749629504447
Mumbai,Prabhadevi,89608b0a00bffff,400025,13.5833061342505
Mumbai,Lower Parel,89608b0a0bbffff,400025,11.31554162364645
Mumbai,Lower Parel,89608b0a087ffff,400025,12.367057689776017
Mumbai,Agripada,89608b016cbffff,400011,9.747188780552385
Mumbai,Agripada,89608b01653ffff,400011,11.540483464355837
Mumbai,Agripada,89608b016cfffff,400011,10.018886091403102
Mumbai,Agripada,89608b18b37ffff,400011,9.887803770444956
Mumbai,Agripada,89608b18b27ffff,400011,10.012694237616126
Mumbai,Jacob Circle,89608b18b2fffff,400011,10.537883896754
Mumbai,Jacob Circle,89608b18b23ffff,400011,10.960258298176722
Mumbai,Jacob Circle,89608b18b2bffff,400011,10.544008860782753
Mumbai,Lower Parel,89608b0a5d7ffff,400011,9.812746058704061
Mumbai,Lower Parel,89608b0a593ffff,400011,9.53724460575544
Mumbai,Lower Parel,89608b0a59bffff,400011,10.910710431212438
Mumbai,Lower Parel,89608b0a597ffff,400011,9.53724460575544
Mumbai,Mumbai Central,89608b01657ffff,400011,10.080919221861365
Mumbai,Mumbai Central,89608b0165bffff,400011,10.680972901962656
Mumbai,Mumbai Central,89608b01643ffff,400011,11.246769010827652
Mumbai,Andheri East,89608b548c7ffff,400072,11.295774543746205
Mumbai,Andheri East,89608b54843ffff,400072,10.29343795828996
Mumbai,Andheri East,89608b54893ffff,400072,10.163186434896305
Mumbai,Andheri East,89608b54853ffff,400072,10.417145192012137
Mumbai,Andheri East,89608b5488bffff,400072,11.641013082680857
Mumbai,Andheri East,89608b548cfffff,400072,10.03554115031985
Mumbai,Andheri East,89608b54d5bffff,400072,11.577857885883125
Mumbai,Andheri East,89608b5481bffff,400072,10.195525995774656
Mumbai,Andheri East,89608b54883ffff,400072,10.03554115031985
Mumbai,Andheri East,89608b54897ffff,400072,12.036626263772135
Mumbai,Asalfa,89608b54c23ffff,400072,10.03554115031985
Mumbai,Asalfa,89608b54c2fffff,400072,10.05210434126331
Mumbai,Asalfa,89608b54c3bffff,400072,10.03554115031985
Mumbai,Powai,89608b54c77ffff,400072,10.03554115031985
Mumbai,Powai,89608b54c0bffff,400072,10.360615809861525
Mumbai,Powai,89608b54c03ffff,400072,10.391174139759631
Mumbai,Powai,89608b5489bffff,400072,10.03554115031985
Mumbai,Powai,89608b54c47ffff,400072,10.550028417766733
Mumbai,Powai,89608b54c0fffff,400072,10.75880023999916
Mumbai,Powai,89608b54c2bffff,400072,10.169682809218482
Mumbai,Powai,89608b54c67ffff,400072,10.03554115031985
Mumbai,Powai,89608b54c63ffff,400072,10.238918740300885
Mumbai,Powai,89608b54c6bffff,400072,10.252310117278913
Mumbai,Powai,89608b54c7bffff,400072,10.404364228914114
Mumbai,Powai,89608b54c73ffff,400072,10.454490082127041
Mumbai,Powai,89608b54c6fffff,400072,10.42076651669311
Mumbai,Sakinaka,89608b54d53ffff,400072,10.18079339372636
Mumbai,Sakinaka,89608b54dcfffff,400072,10.327955371693426
Mumbai,Sakinaka,89608b54d83ffff,400072,10.03554115031985
Mumbai,Sakinaka,89608b54d8bffff,400072,10.622147577683293
Mumbai,Sakinaka,89608b54dc7ffff,400072,10.03554115031985
Mumbai,Sakinaka,89608b56b67ffff,400072,10.221589501783253
Mumbai,Sakinaka,89608b54dc3ffff,400072,10.154706564401113
Mumbai,Sakinaka,89608b54d97ffff,400072,10.03554115031985
Mumbai,Sakinaka,89608b54d9bffff,400072,10.03554115031985
Mumbai,Sakinaka,89608b56b2bffff,400072,10.691756880052798
Mumbai,Sakinaka,89608b56b6fffff,400072,10.03554115031985
Mumbai,Sakinaka,89608b56b77ffff,400072,10.156218871659103
Mumbai,Sakinaka,89608b54d93ffff,400072,10.03554115031985
Mumbai,Sakinaka,89608b54dd7ffff,400072,10.096252643025542
Mumbai,Andheri East,89608b09613ffff,400069,9.461529166164038
Mumbai,Andheri East,89608b09697ffff,400069,9.320066392598257
Mumbai,Andheri East,89608b0968bffff,400069,9.987211311793574
Mumbai,Andheri East,89608b0968fffff,400069,8.601125965072267
Mumbai,Andheri East,89608b096c3ffff,400069,9.758506799209883
Mumbai,Andheri East,89608b096d7ffff,400069,9.484157542132206
Mumbai,Andheri East,89608b096c7ffff,400069,9.800001617761247
Mumbai,Andheri East,89608b09693ffff,400069,9.94881157310181
Mumbai,Andheri East,89608b09687ffff,400069,9.240249104254342
Mumbai,Andheri East,89608b09683ffff,400069,9.164605973260903
Mumbai,Andheri East,89608b5492fffff,400069,10.012808999110838
Mumbai,Andheri East,89608b0969bffff,400069,9.666702117157733
Mumbai,Andheri East,89608b096cfffff,400069,9.673286732133167
Mumbai,Ville Parle East,89608b0944bffff,400069,9.638623276043395
Mumbai,Ville Parle East,89608b09443ffff,400069,9.647455509040674
Mumbai,Jogeshwari East,89608b0960bffff,400069,9.345093551934529
Mumbai,Jogeshwari East,89608b09603ffff,400069,8.601125965072267
Mumbai,Jogeshwari East,89608b09657ffff,400069,9.26124072160264
Mumbai,Jogeshwari East,89608b09653ffff,400069,9.018858027964647
Mumbai,Jogeshwari East,89608b0961bffff,400069,8.883025633995278
Mumbai,Andheri East,89608b549c7ffff,400099,10.405009994103107
Mumbai,Andheri East,89608b54917ffff,400099,10.332416711658249
Mumbai,Andheri East,89608b549abffff,400099,10.21946355944703
Mumbai,Andheri East,89608b549c3ffff,400099,10.111466873621248
Mumbai,Andheri East,89608b54973ffff,400099,10.28319404135907
Mumbai,Andheri East,89608b5490fffff,400099,10.417232002936743
Mumbai,Andheri East,89608b54913ffff,400099,10.3578460549886
Mumbai,Andheri East,89608b54993ffff,400099,10.209760099487378
Mumbai,Andheri East,89608b54997ffff,400099,10.111466873621248
Mumbai,Andheri East,89608b5493bffff,400099,11.013796706490643
Mumbai,Andheri East,89608b5492bffff,400099,10.269774918638005
Mumbai,Andheri East,89608b5498bffff,400099,10.320889246471024
Mumbai,Andheri East,89608b54d4bffff,400099,11.921163540968676
Mumbai,Andheri East,89608b5499bffff,400099,10.111466873621248
Mumbai,Andheri East,89608b5498fffff,400099,10.111466873621248
Mumbai,Andheri East,89608b549a3ffff,400099,10.111466873621248
Mumbai,Andheri East,89608b54d4fffff,400099,12.501310343874504
Mumbai,Andheri East,89608b54d6fffff,400099,10.111466873621248
Mumbai,Andheri East,89608b54903ffff,400099,10.240413424506524
Mumbai,Andheri East,89608b54977ffff,400099,10.27155774946579
Mumbai,Andheri East,89608b54987ffff,400099,10.111466873621248
Mumbai,Andheri East,89608b5490bffff,400099,10.27155774946579
Mumbai,Andheri East,89608b54983ffff,400099,10.111466873621248
Mumbai,Andheri East,89608b54d7bffff,400099,12.547931323804018
Mumbai,Andheri East,89608b549d3ffff,400099,10.111466873621248
Mumbai,Andheri East,89608b549d7ffff,400099,10.111466873621248
Mumbai,Andheri East,89608b54907ffff,400099,10.560216963876657
Mumbai,Andheri East,89608b54d2bffff,400099,10.111466873621248
Mumbai,Andheri East,89608b5491bffff,400099,10.676462589745556
Mumbai,Andheri East,89608b54d6bffff,400099,10.111466873621248
Mumbai,Andheri East,89608b548b7ffff,400099,11.438348225697226
Mumbai,Andheri East,89608b54967ffff,400099,10.14939433750541
Mumbai,Ville Parle East,89608b0b24fffff,400099,13.032570271497466
Mumbai,Ville Parle East,89608b54d0fffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54d67ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54d33ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b20fffff,400099,10.583777591016238
Mumbai,Ville Parle East,89608b54933ffff,400099,10.198637011766147
Mumbai,Ville Parle East,89608b54937ffff,400099,10.239207702775015
Mumbai,Ville Parle East,89608b54d07ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b67bffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54d3bffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b26fffff,400099,12.171829244509698
Mumbai,Ville Parle East,89608b0b2dbffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b2cbffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b549bbffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b213ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b26bffff,400099,12.151190538243082
Mumbai,Ville Parle East,89608b0b66bffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b257ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b549afffff,400099,10.222951644147106
Mumbai,Ville Parle East,89608b0b277ffff,400099,12.235596060914919
Mumbai,Ville Parle East,89608b0b66fffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54d27ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54da3ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b243ffff,400099,10.27305538569187
Mumbai,Ville Parle East,89608b54923ffff,400099,10.509902762270237
Mumbai,Ville Parle East,89608b0b223ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b20bffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b24bffff,400099,10.276712368469704
Mumbai,Ville Parle East,89608b0b2d7ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b549b3ffff,400099,10.164530707106447
Mumbai,Ville Parle East,89608b0b27bffff,400099,10.316656125100124
Mumbai,Ville Parle East,89608b0b22fffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b2c3ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54dafffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54dbbffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54d2fffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b09497ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b21bffff,400099,10.317419491460383
Mumbai,Ville Parle East,89608b0b263ffff,400099,12.14857114060667
Mumbai,Ville Parle East,89608b54d63ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54da7ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b267ffff,400099,12.123913435407482
Mumbai,Ville Parle East,89608b0b25bffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b549a7ffff,400099,10.311139306470888
Mumbai,Ville Parle East,89608b0b663ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54d73ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b253ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b2c7ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b247ffff,400099,10.223565392718184
Mumbai,Ville Parle East,89608b0b2d3ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54db7ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54dabffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b549b7ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b2cfffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b09493ffff,400099,10.279280210154866
Mumbai,Ville Parle East,89608b0b22bffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b23bffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54d87ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54d23ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b273ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54d03ffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b0b35bffff,400099,10.111466873621248
Mumbai,Ville Parle East,89608b54d37ffff,400099,10.246873677823357
Mumbai,Ville Parle East,89608b0b203ffff,400099,11.094367240574348
Mumbai,Ville Parle East,89608b54d77ffff,400099,10.255994339863747
Mumbai,Ville Parle East,89608b0b647ffff,400099,11.46429905988524
Mumbai,Sakinaka,89608b54d0bffff,400099,10.235774083740852
Mumbai,Sakinaka,89608b54d13ffff,400099,10.111466873621248
Mumbai,Sakinaka,89608b0b64fffff,400099,10.111466873621248
Mumbai,Sakinaka,89608b54d57ffff,400099,10.111466873621248
Mumbai,Sakinaka,89608b54d1bffff,400099,10.295647842699264
Mumbai,Sakinaka,89608b54d17ffff,400099,10.111466873621248
Mumbai,Sakinaka,89608b54d47ffff,400099,10.491352120936671
Mumbai,Sakinaka,89608b54d8fffff,400099,10.14704585746044
Mumbai,Sakinaka,89608b54db3ffff,400099,10.111466873621248
Mumbai,Sakinaka,89608b54d43ffff,400099,10.111466873621248
Mumbai,Andheri East,89608b54823ffff,400059,10.202343922656846
Mumbai,Andheri East,89608b54837ffff,400059,10.068940059005923
Mumbai,Andheri East,89608b54803ffff,400059,10.323145529988501
Mumbai,Andheri East,89608b5487bffff,400059,10.068940059005923
Mumbai,Andheri East,89608b5482fffff,400059,10.220978797990057
Mumbai,Andheri East,89608b54947ffff,400059,11.416396338272747
Mumbai,Andheri East,89608b548bbffff,400059,11.410978043125207
Mumbai,Andheri East,89608b549dbffff,400059,11.518106096607685
Mumbai,Andheri East,89608b54857ffff,400059,10.382377158377118
Mumbai,Andheri East,89608b548b3ffff,400059,11.402457453486466
Mumbai,Andheri East,89608b54813ffff,400059,10.203589194439507
Mumbai,Andheri East,89608b54817ffff,400059,10.424969001028952
Mumbai,Andheri East,89608b54953ffff,400059,10.183835572083959
Mumbai,Andheri East,89608b5480bffff,400059,10.287834212363997
Mumbai,Andheri East,89608b54833ffff,400059,10.254331383344255
Mumbai,Andheri East,89608b548a7ffff,400059,10.806731124462063
Mumbai,Andheri East,89608b5480fffff,400059,10.290002731600968
Mumbai,Andheri East,89608b54887ffff,400059,12.622493653080646
Mumbai,Andheri East,89608b5495bffff,400059,10.201567023779871
Mumbai,Andheri East,89608b5488fffff,400059,10.410614032432102
